0.312535868782003,0.34203800318013616
0.31253586878200385,0.3420380031801372
0.3822200350593587,0.21467053250367665
0.3559390327947696,0.020575949245416607
0.22800488860966298,-0.038448024671576875
0.17203382856569538,-0.38195352911581604
0.049473746362118785,-0.44060876692601364
-0.14448360372040425,-0.2878518806958152
-0.11764760404407652,-0.2888928305123221
-0.29129624365949663,0.15465919335329528
-0.3524764965383941,0.18447779590668723
-0.2515735499508487,0.27211378288307586
-0.31828690089939454,0.2636925421999852
-0.1985521020267758,0.10080378659278463
